,file_number,img_path,emotion,labels
1121,1303,/content/drive/MyDrive/lab5_data/data/1303.jpg,positive,1.0
1122,4243,/content/drive/MyDrive/lab5_data/data/4243.jpg,positive,1.0
1123,877,/content/drive/MyDrive/lab5_data/data/877.jpg,negative,0.0
1124,37,/content/drive/MyDrive/lab5_data/data/37.jpg,,
1125,2632,/content/drive/MyDrive/lab5_data/data/2632.jpg,,
1126,2154,/content/drive/MyDrive/lab5_data/data/2154.jpg,,
1127,4525,/content/drive/MyDrive/lab5_data/data/4525.jpg,negative,0.0
1128,4531,/content/drive/MyDrive/lab5_data/data/4531.jpg,positive,1.0
1129,1449,/content/drive/MyDrive/lab5_data/data/1449.jpg,positive,1.0
1130,2140,/content/drive/MyDrive/lab5_data/data/2140.jpg,positive,1.0
1131,23,/content/drive/MyDrive/lab5_data/data/23.jpg,positive,1.0
1132,863,/content/drive/MyDrive/lab5_data/data/863.jpg,,
1133,4257,/content/drive/MyDrive/lab5_data/data/4257.jpg,positive,1.0
1134,2626,/content/drive/MyDrive/lab5_data/data/2626.jpg,positive,1.0
1135,3538,/content/drive/MyDrive/lab5_data/data/3538.jpg,negative,0.0
1136,693,/content/drive/MyDrive/lab5_data/data/693.jpg,neutral,2.0
1137,1307,/content/drive/MyDrive/lab5_data/data/1307.jpg,negative,0.0
1138,3276,/content/drive/MyDrive/lab5_data/data/3276.jpg,,
1139,3510,/content/drive/MyDrive/lab5_data/data/3510.jpg,positive,1.0
1140,2168,/content/drive/MyDrive/lab5_data/data/2168.jpg,positive,1.0
1141,4519,/content/drive/MyDrive/lab5_data/data/4519.jpg,positive,1.0
1142,1475,/content/drive/MyDrive/lab5_data/data/1475.jpg,positive,1.0
1143,1461,/content/drive/MyDrive/lab5_data/data/1461.jpg,positive,1.0
1144,1101,/content/drive/MyDrive/lab5_data/data/1101.jpg,positive,1.0
1145,3716,/content/drive/MyDrive/lab5_data/data/3716.jpg,positive,1.0
1146,4079,/content/drive/MyDrive/lab5_data/data/4079.jpg,negative,0.0
1147,3070,/content/drive/MyDrive/lab5_data/data/3070.jpg,,
1148,3299,/content/drive/MyDrive/lab5_data/data/3299.jpg,neutral,2.0
1149,4290,/content/drive/MyDrive/lab5_data/data/4290.jpg,negative,0.0
1150,2839,/content/drive/MyDrive/lab5_data/data/2839.jpg,negative,0.0
1151,1667,/content/drive/MyDrive/lab5_data/data/1667.jpg,,
1152,640,/content/drive/MyDrive/lab5_data/data/640.jpg,,
1153,4284,/content/drive/MyDrive/lab5_data/data/4284.jpg,positive,1.0
1154,668,/content/drive/MyDrive/lab5_data/data/668.jpg,negative,0.0
1155,898,/content/drive/MyDrive/lab5_data/data/898.jpg,positive,1.0
1156,126,/content/drive/MyDrive/lab5_data/data/126.jpg,,
1157,132,/content/drive/MyDrive/lab5_data/data/132.jpg,positive,1.0
1158,654,/content/drive/MyDrive/lab5_data/data/654.jpg,positive,1.0
1159,4253,/content/drive/MyDrive/lab5_data/data/4253.jpg,positive,1.0
1160,2811,/content/drive/MyDrive/lab5_data/data/2811.jpg,positive,1.0
1161,2622,/content/drive/MyDrive/lab5_data/data/2622.jpg,,
1162,27,/content/drive/MyDrive/lab5_data/data/27.jpg,neutral,2.0
1163,867,/content/drive/MyDrive/lab5_data/data/867.jpg,,
1164,4535,/content/drive/MyDrive/lab5_data/data/4535.jpg,negative,0.0
1165,2144,/content/drive/MyDrive/lab5_data/data/2144.jpg,positive,1.0
1166,2150,/content/drive/MyDrive/lab5_data/data/2150.jpg,,
1167,1459,/content/drive/MyDrive/lab5_data/data/1459.jpg,positive,1.0
1168,4521,/content/drive/MyDrive/lab5_data/data/4521.jpg,positive,1.0
1169,33,/content/drive/MyDrive/lab5_data/data/33.jpg,neutral,2.0
1170,3528,/content/drive/MyDrive/lab5_data/data/3528.jpg,positive,1.0
1171,1698,/content/drive/MyDrive/lab5_data/data/1698.jpg,negative,0.0
1172,2636,/content/drive/MyDrive/lab5_data/data/2636.jpg,neutral,2.0
1173,873,/content/drive/MyDrive/lab5_data/data/873.jpg,,
1174,4910,/content/drive/MyDrive/lab5_data/data/4910.jpg,,
1175,1840,/content/drive/MyDrive/lab5_data/data/1840.jpg,negative,0.0
1176,1868,/content/drive/MyDrive/lab5_data/data/1868.jpg,,
1177,3919,/content/drive/MyDrive/lab5_data/data/3919.jpg,,
1178,324,/content/drive/MyDrive/lab5_data/data/324.jpg,,
1179,442,/content/drive/MyDrive/lab5_data/data/442.jpg,negative,0.0
1180,4938,/content/drive/MyDrive/lab5_data/data/4938.jpg,negative,0.0
1181,4737,/content/drive/MyDrive/lab5_data/data/4737.jpg,negative,0.0
1182,456,/content/drive/MyDrive/lab5_data/data/456.jpg,positive,1.0
1183,4904,/content/drive/MyDrive/lab5_data/data/4904.jpg,,
1184,2346,/content/drive/MyDrive/lab5_data/data/2346.jpg,,
1185,330,/content/drive/MyDrive/lab5_data/data/330.jpg,neutral,2.0
1186,3058,/content/drive/MyDrive/lab5_data/data/3058.jpg,negative,0.0
1187,1897,/content/drive/MyDrive/lab5_data/data/1897.jpg,positive,1.0
1188,1129,/content/drive/MyDrive/lab5_data/data/1129.jpg,negative,0.0
1189,4051,/content/drive/MyDrive/lab5_data/data/4051.jpg,positive,1.0
1190,4045,/content/drive/MyDrive/lab5_data/data/4045.jpg,positive,1.0
1191,4723,/content/drive/MyDrive/lab5_data/data/4723.jpg,positive,1.0
1192,2434,/content/drive/MyDrive/lab5_data/data/2434.jpg,positive,1.0
1193,1673,/content/drive/MyDrive/lab5_data/data/1673.jpg,positive,1.0
1194,1883,/content/drive/MyDrive/lab5_data/data/1883.jpg,negative,0.0
1195,3064,/content/drive/MyDrive/lab5_data/data/3064.jpg,negative,0.0
1196,1115,/content/drive/MyDrive/lab5_data/data/1115.jpg,negative,0.0
1197,481,/content/drive/MyDrive/lab5_data/data/481.jpg,positive,1.0
1198,495,/content/drive/MyDrive/lab5_data/data/495.jpg,positive,1.0
1199,244,/content/drive/MyDrive/lab5_data/data/244.jpg,positive,1.0
1200,3886,/content/drive/MyDrive/lab5_data/data/3886.jpg,positive,1.0
1201,3892,/content/drive/MyDrive/lab5_data/data/3892.jpg,negative,0.0
1202,4131,/content/drive/MyDrive/lab5_data/data/4131.jpg,positive,1.0
1203,4125,/content/drive/MyDrive/lab5_data/data/4125.jpg,negative,0.0
1204,2540,/content/drive/MyDrive/lab5_data/data/2540.jpg,positive,1.0
1205,2554,/content/drive/MyDrive/lab5_data/data/2554.jpg,,
1206,1049,/content/drive/MyDrive/lab5_data/data/1049.jpg,positive,1.0
1207,3138,/content/drive/MyDrive/lab5_data/data/3138.jpg,positive,1.0
1208,1707,/content/drive/MyDrive/lab5_data/data/1707.jpg,negative,0.0
1209,4657,/content/drive/MyDrive/lab5_data/data/4657.jpg,neutral,2.0
1210,2568,/content/drive/MyDrive/lab5_data/data/2568.jpg,positive,1.0
1211,3110,/content/drive/MyDrive/lab5_data/data/3110.jpg,,
1212,293,/content/drive/MyDrive/lab5_data/data/293.jpg,positive,1.0
1213,4119,/content/drive/MyDrive/lab5_data/data/4119.jpg,neutral,2.0
1214,3676,/content/drive/MyDrive/lab5_data/data/3676.jpg,positive,1.0
1215,1061,/content/drive/MyDrive/lab5_data/data/1061.jpg,,
1216,1075,/content/drive/MyDrive/lab5_data/data/1075.jpg,positive,1.0
1217,3662,/content/drive/MyDrive/lab5_data/data/3662.jpg,negative,0.0
1218,1713,/content/drive/MyDrive/lab5_data/data/1713.jpg,,
1219,287,/content/drive/MyDrive/lab5_data/data/287.jpg,positive,1.0
1220,3104,/content/drive/MyDrive/lab5_data/data/3104.jpg,positive,1.0
1221,318,/content/drive/MyDrive/lab5_data/data/318.jpg,negative,0.0
1222,3925,/content/drive/MyDrive/lab5_data/data/3925.jpg,neutral,2.0
1223,1854,/content/drive/MyDrive/lab5_data/data/1854.jpg,negative,0.0
1224,4092,/content/drive/MyDrive/lab5_data/data/4092.jpg,neutral,2.0
1225,2385,/content/drive/MyDrive/lab5_data/data/2385.jpg,,
1226,3931,/content/drive/MyDrive/lab5_data/data/3931.jpg,positive,1.0
1227,4086,/content/drive/MyDrive/lab5_data/data/4086.jpg,neutral,2.0
1228,5005,/content/drive/MyDrive/lab5_data/data/5005.jpg,negative,0.0
1229,1505,/content/drive/MyDrive/lab5_data/data/1505.jpg,positive,1.0
1230,3312,/content/drive/MyDrive/lab5_data/data/3312.jpg,,
1231,3474,/content/drive/MyDrive/lab5_data/data/3474.jpg,neutral,2.0
1232,1511,/content/drive/MyDrive/lab5_data/data/1511.jpg,neutral,2.0
1233,4469,/content/drive/MyDrive/lab5_data/data/4469.jpg,negative,0.0
1234,5011,/content/drive/MyDrive/lab5_data/data/5011.jpg,positive,1.0
1235,3460,/content/drive/MyDrive/lab5_data/data/3460.jpg,neutral,2.0
1236,3306,/content/drive/MyDrive/lab5_data/data/3306.jpg,,
1237,2018,/content/drive/MyDrive/lab5_data/data/2018.jpg,positive,1.0
1238,1277,/content/drive/MyDrive/lab5_data/data/1277.jpg,positive,1.0
1239,4858,/content/drive/MyDrive/lab5_data/data/4858.jpg,negative,0.0
1240,4680,/content/drive/MyDrive/lab5_data/data/4680.jpg,positive,1.0
1241,3689,/content/drive/MyDrive/lab5_data/data/3689.jpg,neutral,2.0
1242,2597,/content/drive/MyDrive/lab5_data/data/2597.jpg,,
1243,1920,/content/drive/MyDrive/lab5_data/data/1920.jpg,positive,1.0
1244,3851,/content/drive/MyDrive/lab5_data/data/3851.jpg,,
1245,3845,/content/drive/MyDrive/lab5_data/data/3845.jpg,,
1246,2583,/content/drive/MyDrive/lab5_data/data/2583.jpg,positive,1.0
1247,4864,/content/drive/MyDrive/lab5_data/data/4864.jpg,positive,1.0
1248,4694,/content/drive/MyDrive/lab5_data/data/4694.jpg,positive,1.0
1249,1934,/content/drive/MyDrive/lab5_data/data/1934.jpg,positive,1.0
1250,278,/content/drive/MyDrive/lab5_data/data/278.jpg,positive,1.0
1251,536,/content/drive/MyDrive/lab5_data/data/536.jpg,positive,1.0
1252,250,/content/drive/MyDrive/lab5_data/data/250.jpg,,
1253,522,/content/drive/MyDrive/lab5_data/data/522.jpg,,
1254,3879,/content/drive/MyDrive/lab5_data/data/3879.jpg,,
1255,4870,/content/drive/MyDrive/lab5_data/data/4870.jpg,,
1256,1908,/content/drive/MyDrive/lab5_data/data/1908.jpg,,
1257,2780,/content/drive/MyDrive/lab5_data/data/2780.jpg,positive,1.0
1258,4643,/content/drive/MyDrive/lab5_data/data/4643.jpg,positive,1.0
1259,709,/content/drive/MyDrive/lab5_data/data/709.jpg,positive,1.0
1260,2794,/content/drive/MyDrive/lab5_data/data/2794.jpg,negative,0.0
1261,4482,/content/drive/MyDrive/lab5_data/data/4482.jpg,positive,1.0
1262,4483,/content/drive/MyDrive/lab5_data/data/4483.jpg,,
1263,2795,/content/drive/MyDrive/lab5_data/data/2795.jpg,positive,1.0
1264,708,/content/drive/MyDrive/lab5_data/data/708.jpg,neutral,2.0
1265,4496,/content/drive/MyDrive/lab5_data/data/4496.jpg,positive,1.0
1266,1288,/content/drive/MyDrive/lab5_data/data/1288.jpg,negative,0.0
1267,2781,/content/drive/MyDrive/lab5_data/data/2781.jpg,positive,1.0
1268,734,/content/drive/MyDrive/lab5_data/data/734.jpg,positive,1.0
1269,2971,/content/drive/MyDrive/lab5_data/data/2971.jpg,,
1270,2959,/content/drive/MyDrive/lab5_data/data/2959.jpg,negative,0.0
1271,2965,/content/drive/MyDrive/lab5_data/data/2965.jpg,positive,1.0
1272,4327,/content/drive/MyDrive/lab5_data/data/4327.jpg,positive,1.0
1273,720,/content/drive/MyDrive/lab5_data/data/720.jpg,neutral,2.0
1274,913,/content/drive/MyDrive/lab5_data/data/913.jpg,positive,1.0
1275,3448,/content/drive/MyDrive/lab5_data/data/3448.jpg,negative,0.0
1276,5039,/content/drive/MyDrive/lab5_data/data/5039.jpg,,
1277,2024,/content/drive/MyDrive/lab5_data/data/2024.jpg,neutral,2.0
1278,1539,/content/drive/MyDrive/lab5_data/data/1539.jpg,,
1279,4441,/content/drive/MyDrive/lab5_data/data/4441.jpg,negative,0.0
1280,2030,/content/drive/MyDrive/lab5_data/data/2030.jpg,positive,1.0
1281,4455,/content/drive/MyDrive/lab5_data/data/4455.jpg,,
1282,2742,/content/drive/MyDrive/lab5_data/data/2742.jpg,negative,0.0
1283,4333,/content/drive/MyDrive/lab5_data/data/4333.jpg,negative,0.0
1284,1263,/content/drive/MyDrive/lab5_data/data/1263.jpg,negative,0.0
1285,907,/content/drive/MyDrive/lab5_data/data/907.jpg,positive,1.0
1286,3461,/content/drive/MyDrive/lab5_data/data/3461.jpg,positive,1.0
1287,5004,/content/drive/MyDrive/lab5_data/data/5004.jpg,negative,0.0
1288,5010,/content/drive/MyDrive/lab5_data/data/5010.jpg,positive,1.0
1289,1504,/content/drive/MyDrive/lab5_data/data/1504.jpg,positive,1.0
1290,1262,/content/drive/MyDrive/lab5_data/data/1262.jpg,positive,1.0
1291,3475,/content/drive/MyDrive/lab5_data/data/3475.jpg,,
1292,3313,/content/drive/MyDrive/lab5_data/data/3313.jpg,negative,0.0
1293,4454,/content/drive/MyDrive/lab5_data/data/4454.jpg,positive,1.0
1294,4332,/content/drive/MyDrive/lab5_data/data/4332.jpg,negative,0.0
1295,2025,/content/drive/MyDrive/lab5_data/data/2025.jpg,negative,0.0
1296,2743,/content/drive/MyDrive/lab5_data/data/2743.jpg,negative,0.0
1297,5038,/content/drive/MyDrive/lab5_data/data/5038.jpg,positive,1.0
1298,906,/content/drive/MyDrive/lab5_data/data/906.jpg,negative,0.0
1299,912,/content/drive/MyDrive/lab5_data/data/912.jpg,,
1300,2757,/content/drive/MyDrive/lab5_data/data/2757.jpg,positive,1.0
1301,4326,/content/drive/MyDrive/lab5_data/data/4326.jpg,positive,1.0
1302,3449,/content/drive/MyDrive/lab5_data/data/3449.jpg,,
1303,4440,/content/drive/MyDrive/lab5_data/data/4440.jpg,negative,0.0
1304,1538,/content/drive/MyDrive/lab5_data/data/1538.jpg,negative,0.0
1305,2031,/content/drive/MyDrive/lab5_data/data/2031.jpg,positive,1.0
1306,721,/content/drive/MyDrive/lab5_data/data/721.jpg,positive,1.0
1307,2964,/content/drive/MyDrive/lab5_data/data/2964.jpg,positive,1.0
1308,735,/content/drive/MyDrive/lab5_data/data/735.jpg,positive,1.0
1309,2970,/content/drive/MyDrive/lab5_data/data/2970.jpg,neutral,2.0
1310,1289,/content/drive/MyDrive/lab5_data/data/1289.jpg,positive,1.0
1311,4497,/content/drive/MyDrive/lab5_data/data/4497.jpg,positive,1.0
1312,2958,/content/drive/MyDrive/lab5_data/data/2958.jpg,,
1313,4642,/content/drive/MyDrive/lab5_data/data/4642.jpg,positive,1.0
1314,2555,/content/drive/MyDrive/lab5_data/data/2555.jpg,,
1315,3893,/content/drive/MyDrive/lab5_data/data/3893.jpg,positive,1.0
1316,4124,/content/drive/MyDrive/lab5_data/data/4124.jpg,neutral,2.0
1317,3878,/content/drive/MyDrive/lab5_data/data/3878.jpg,negative,0.0
1318,523,/content/drive/MyDrive/lab5_data/data/523.jpg,positive,1.0
1319,4871,/content/drive/MyDrive/lab5_data/data/4871.jpg,,
1320,1909,/content/drive/MyDrive/lab5_data/data/1909.jpg,neutral,2.0
1321,4865,/content/drive/MyDrive/lab5_data/data/4865.jpg,positive,1.0
1322,245,/content/drive/MyDrive/lab5_data/data/245.jpg,neutral,2.0
1323,4695,/content/drive/MyDrive/lab5_data/data/4695.jpg,,
1324,251,/content/drive/MyDrive/lab5_data/data/251.jpg,positive,1.0
1325,2582,/content/drive/MyDrive/lab5_data/data/2582.jpg,,
1326,279,/content/drive/MyDrive/lab5_data/data/279.jpg,,
1327,537,/content/drive/MyDrive/lab5_data/data/537.jpg,positive,1.0
1328,3844,/content/drive/MyDrive/lab5_data/data/3844.jpg,neutral,2.0
1329,1935,/content/drive/MyDrive/lab5_data/data/1935.jpg,positive,1.0
1330,4681,/content/drive/MyDrive/lab5_data/data/4681.jpg,,
1331,3688,/content/drive/MyDrive/lab5_data/data/3688.jpg,positive,1.0
1332,4859,/content/drive/MyDrive/lab5_data/data/4859.jpg,positive,1.0
1333,2596,/content/drive/MyDrive/lab5_data/data/2596.jpg,positive,1.0
1334,3850,/content/drive/MyDrive/lab5_data/data/3850.jpg,negative,0.0
1335,1921,/content/drive/MyDrive/lab5_data/data/1921.jpg,positive,1.0
1336,4468,/content/drive/MyDrive/lab5_data/data/4468.jpg,neutral,2.0
1337,2019,/content/drive/MyDrive/lab5_data/data/2019.jpg,,
1338,1510,/content/drive/MyDrive/lab5_data/data/1510.jpg,negative,0.0
1339,1276,/content/drive/MyDrive/lab5_data/data/1276.jpg,positive,1.0
1340,3307,/content/drive/MyDrive/lab5_data/data/3307.jpg,negative,0.0
1341,4911,/content/drive/MyDrive/lab5_data/data/4911.jpg,,
1342,325,/content/drive/MyDrive/lab5_data/data/325.jpg,positive,1.0
1343,3918,/content/drive/MyDrive/lab5_data/data/3918.jpg,negative,0.0
1344,4087,/content/drive/MyDrive/lab5_data/data/4087.jpg,,
1345,3930,/content/drive/MyDrive/lab5_data/data/3930.jpg,positive,1.0
1346,443,/content/drive/MyDrive/lab5_data/data/443.jpg,,
1347,1841,/content/drive/MyDrive/lab5_data/data/1841.jpg,negative,0.0
1348,1855,/content/drive/MyDrive/lab5_data/data/1855.jpg,negative,0.0
1349,2384,/content/drive/MyDrive/lab5_data/data/2384.jpg,positive,1.0
1350,1699,/content/drive/MyDrive/lab5_data/data/1699.jpg,,
1351,4939,/content/drive/MyDrive/lab5_data/data/4939.jpg,negative,0.0
1352,4093,/content/drive/MyDrive/lab5_data/data/4093.jpg,positive,1.0
1353,3924,/content/drive/MyDrive/lab5_data/data/3924.jpg,negative,0.0
1354,3663,/content/drive/MyDrive/lab5_data/data/3663.jpg,,
1355,319,/content/drive/MyDrive/lab5_data/data/319.jpg,,
1356,1074,/content/drive/MyDrive/lab5_data/data/1074.jpg,positive,1.0
1357,1712,/content/drive/MyDrive/lab5_data/data/1712.jpg,negative,0.0
1358,3105,/content/drive/MyDrive/lab5_data/data/3105.jpg,negative,0.0
1359,286,/content/drive/MyDrive/lab5_data/data/286.jpg,,
1360,3111,/content/drive/MyDrive/lab5_data/data/3111.jpg,negative,0.0
1361,1060,/content/drive/MyDrive/lab5_data/data/1060.jpg,negative,0.0
1362,1706,/content/drive/MyDrive/lab5_data/data/1706.jpg,positive,1.0
1363,292,/content/drive/MyDrive/lab5_data/data/292.jpg,positive,1.0
1364,4118,/content/drive/MyDrive/lab5_data/data/4118.jpg,positive,1.0
1365,2569,/content/drive/MyDrive/lab5_data/data/2569.jpg,positive,1.0
1366,3677,/content/drive/MyDrive/lab5_data/data/3677.jpg,positive,1.0
1367,4130,/content/drive/MyDrive/lab5_data/data/4130.jpg,neutral,2.0
1368,1048,/content/drive/MyDrive/lab5_data/data/1048.jpg,,
1369,3887,/content/drive/MyDrive/lab5_data/data/3887.jpg,negative,0.0
1370,4656,/content/drive/MyDrive/lab5_data/data/4656.jpg,positive,1.0
1371,2541,/content/drive/MyDrive/lab5_data/data/2541.jpg,positive,1.0
1372,3139,/content/drive/MyDrive/lab5_data/data/3139.jpg,,
1373,669,/content/drive/MyDrive/lab5_data/data/669.jpg,neutral,2.0
1374,3298,/content/drive/MyDrive/lab5_data/data/3298.jpg,,
1375,4078,/content/drive/MyDrive/lab5_data/data/4078.jpg,positive,1.0
1376,3717,/content/drive/MyDrive/lab5_data/data/3717.jpg,neutral,2.0
1377,494,/content/drive/MyDrive/lab5_data/data/494.jpg,,
1378,1100,/content/drive/MyDrive/lab5_data/data/1100.jpg,,
1379,1666,/content/drive/MyDrive/lab5_data/data/1666.jpg,positive,1.0
1380,3065,/content/drive/MyDrive/lab5_data/data/3065.jpg,positive,1.0
1381,3071,/content/drive/MyDrive/lab5_data/data/3071.jpg,positive,1.0
1382,1672,/content/drive/MyDrive/lab5_data/data/1672.jpg,,
1383,480,/content/drive/MyDrive/lab5_data/data/480.jpg,,
1384,1114,/content/drive/MyDrive/lab5_data/data/1114.jpg,positive,1.0
1385,2435,/content/drive/MyDrive/lab5_data/data/2435.jpg,neutral,2.0
1386,3703,/content/drive/MyDrive/lab5_data/data/3703.jpg,neutral,2.0
1387,4044,/content/drive/MyDrive/lab5_data/data/4044.jpg,positive,1.0
1388,4722,/content/drive/MyDrive/lab5_data/data/4722.jpg,positive,1.0
1389,4736,/content/drive/MyDrive/lab5_data/data/4736.jpg,positive,1.0
1390,3059,/content/drive/MyDrive/lab5_data/data/3059.jpg,positive,1.0
1391,1896,/content/drive/MyDrive/lab5_data/data/1896.jpg,,
1392,1882,/content/drive/MyDrive/lab5_data/data/1882.jpg,positive,1.0
1393,4050,/content/drive/MyDrive/lab5_data/data/4050.jpg,negative,0.0
1394,1128,/content/drive/MyDrive/lab5_data/data/1128.jpg,positive,1.0
1395,457,/content/drive/MyDrive/lab5_data/data/457.jpg,negative,0.0
1396,4905,/content/drive/MyDrive/lab5_data/data/4905.jpg,negative,0.0
1397,1869,/content/drive/MyDrive/lab5_data/data/1869.jpg,positive,1.0
1398,331,/content/drive/MyDrive/lab5_data/data/331.jpg,negative,0.0
1399,1316,/content/drive/MyDrive/lab5_data/data/1316.jpg,,
1400,682,/content/drive/MyDrive/lab5_data/data/682.jpg,positive,1.0
1401,3501,/content/drive/MyDrive/lab5_data/data/3501.jpg,negative,0.0
1402,3267,/content/drive/MyDrive/lab5_data/data/3267.jpg,neutral,2.0
1403,1458,/content/drive/MyDrive/lab5_data/data/1458.jpg,positive,1.0
1404,4508,/content/drive/MyDrive/lab5_data/data/4508.jpg,positive,1.0
1405,4520,/content/drive/MyDrive/lab5_data/data/4520.jpg,positive,1.0
1406,2151,/content/drive/MyDrive/lab5_data/data/2151.jpg,,
1407,1470,/content/drive/MyDrive/lab5_data/data/1470.jpg,positive,1.0
1408,3529,/content/drive/MyDrive/lab5_data/data/3529.jpg,neutral,2.0
1409,2637,/content/drive/MyDrive/lab5_data/data/2637.jpg,,
1410,4246,/content/drive/MyDrive/lab5_data/data/4246.jpg,,
1411,872,/content/drive/MyDrive/lab5_data/data/872.jpg,positive,1.0
1412,32,/content/drive/MyDrive/lab5_data/data/32.jpg,positive,1.0
1413,26,/content/drive/MyDrive/lab5_data/data/26.jpg,neutral,2.0
1414,866,/content/drive/MyDrive/lab5_data/data/866.jpg,negative,0.0
1415,4252,/content/drive/MyDrive/lab5_data/data/4252.jpg,positive,1.0
1416,2623,/content/drive/MyDrive/lab5_data/data/2623.jpg,positive,1.0
1417,2145,/content/drive/MyDrive/lab5_data/data/2145.jpg,positive,1.0
1418,4534,/content/drive/MyDrive/lab5_data/data/4534.jpg,positive,1.0
1419,133,/content/drive/MyDrive/lab5_data/data/133.jpg,positive,1.0
1420,2810,/content/drive/MyDrive/lab5_data/data/2810.jpg,negative,0.0
1421,641,/content/drive/MyDrive/lab5_data/data/641.jpg,negative,0.0
1422,2804,/content/drive/MyDrive/lab5_data/data/2804.jpg,neutral,2.0
1423,899,/content/drive/MyDrive/lab5_data/data/899.jpg,negative,0.0
1424,655,/content/drive/MyDrive/lab5_data/data/655.jpg,positive,1.0
1425,127,/content/drive/MyDrive/lab5_data/data/127.jpg,positive,1.0
1426,4285,/content/drive/MyDrive/lab5_data/data/4285.jpg,positive,1.0
1427,4291,/content/drive/MyDrive/lab5_data/data/4291.jpg,,
1428,2838,/content/drive/MyDrive/lab5_data/data/2838.jpg,positive,1.0
1429,870,/content/drive/MyDrive/lab5_data/data/870.jpg,neutral,2.0
1430,2635,/content/drive/MyDrive/lab5_data/data/2635.jpg,,
1431,30,/content/drive/MyDrive/lab5_data/data/30.jpg,negative,0.0
1432,4522,/content/drive/MyDrive/lab5_data/data/4522.jpg,negative,0.0
1433,4244,/content/drive/MyDrive/lab5_data/data/4244.jpg,positive,1.0
1434,4536,/content/drive/MyDrive/lab5_data/data/4536.jpg,positive,1.0
1435,2621,/content/drive/MyDrive/lab5_data/data/2621.jpg,positive,1.0
1436,2153,/content/drive/MyDrive/lab5_data/data/2153.jpg,neutral,2.0
1437,4250,/content/drive/MyDrive/lab5_data/data/4250.jpg,positive,1.0
1438,2147,/content/drive/MyDrive/lab5_data/data/2147.jpg,negative,0.0
1439,3259,/content/drive/MyDrive/lab5_data/data/3259.jpg,positive,1.0
1440,864,/content/drive/MyDrive/lab5_data/data/864.jpg,positive,1.0
1441,24,/content/drive/MyDrive/lab5_data/data/24.jpg,neutral,2.0
1442,1328,/content/drive/MyDrive/lab5_data/data/1328.jpg,positive,1.0
1443,2609,/content/drive/MyDrive/lab5_data/data/2609.jpg,positive,1.0
1444,3517,/content/drive/MyDrive/lab5_data/data/3517.jpg,positive,1.0
1445,4278,/content/drive/MyDrive/lab5_data/data/4278.jpg,positive,1.0
1446,1472,/content/drive/MyDrive/lab5_data/data/1472.jpg,positive,1.0
1447,694,/content/drive/MyDrive/lab5_data/data/694.jpg,positive,1.0
1448,1300,/content/drive/MyDrive/lab5_data/data/1300.jpg,positive,1.0
1449,3271,/content/drive/MyDrive/lab5_data/data/3271.jpg,,
1450,1466,/content/drive/MyDrive/lab5_data/data/1466.jpg,positive,1.0
1451,3265,/content/drive/MyDrive/lab5_data/data/3265.jpg,positive,1.0
1452,858,/content/drive/MyDrive/lab5_data/data/858.jpg,positive,1.0
1453,18,/content/drive/MyDrive/lab5_data/data/18.jpg,positive,1.0
1454,1314,/content/drive/MyDrive/lab5_data/data/1314.jpg,positive,1.0
1455,3503,/content/drive/MyDrive/lab5_data/data/3503.jpg,positive,1.0
1456,3273,/content/drive/MyDrive/lab5_data/data/3273.jpg,,
1457,680,/content/drive/MyDrive/lab5_data/data/680.jpg,negative,0.0
1458,1464,/content/drive/MyDrive/lab5_data/data/1464.jpg,positive,1.0
1459,696,/content/drive/MyDrive/lab5_data/data/696.jpg,positive,1.0
1460,3515,/content/drive/MyDrive/lab5_data/data/3515.jpg,negative,0.0
1461,1302,/content/drive/MyDrive/lab5_data/data/1302.jpg,,
1462,1894,/content/drive/MyDrive/lab5_data/data/1894.jpg,negative,0.0
1463,2345,/content/drive/MyDrive/lab5_data/data/2345.jpg,negative,0.0
1464,1664,/content/drive/MyDrive/lab5_data/data/1664.jpg,,
1465,1102,/content/drive/MyDrive/lab5_data/data/1102.jpg,negative,0.0
1466,496,/content/drive/MyDrive/lab5_data/data/496.jpg,positive,1.0
1467,3073,/content/drive/MyDrive/lab5_data/data/3073.jpg,neutral,2.0
1468,3715,/content/drive/MyDrive/lab5_data/data/3715.jpg,positive,1.0
1469,482,/content/drive/MyDrive/lab5_data/data/482.jpg,positive,1.0
1470,1670,/content/drive/MyDrive/lab5_data/data/1670.jpg,negative,0.0
1471,1116,/content/drive/MyDrive/lab5_data/data/1116.jpg,positive,1.0
1472,3701,/content/drive/MyDrive/lab5_data/data/3701.jpg,,
1473,4708,/content/drive/MyDrive/lab5_data/data/4708.jpg,negative,0.0
1474,3067,/content/drive/MyDrive/lab5_data/data/3067.jpg,positive,1.0
1475,4287,/content/drive/MyDrive/lab5_data/data/4287.jpg,,
1476,1499,/content/drive/MyDrive/lab5_data/data/1499.jpg,positive,1.0
1477,2379,/content/drive/MyDrive/lab5_data/data/2379.jpg,neutral,2.0
1478,119,/content/drive/MyDrive/lab5_data/data/119.jpg,negative,0.0
1479,4293,/content/drive/MyDrive/lab5_data/data/4293.jpg,positive,1.0
1480,657,/content/drive/MyDrive/lab5_data/data/657.jpg,,
1481,2812,/content/drive/MyDrive/lab5_data/data/2812.jpg,negative,0.0
1482,131,/content/drive/MyDrive/lab5_data/data/131.jpg,negative,0.0
