,file_number,img_path,emotion,labels
763,4416,/content/drive/MyDrive/lab5_data/data2/4416.jpg,negative,0.0
764,3379,/content/drive/MyDrive/lab5_data/data2/3379.jpg,positive,1.0
765,2073,/content/drive/MyDrive/lab5_data/data2/2073.jpg,negative,0.0
766,2067,/content/drive/MyDrive/lab5_data/data2/2067.jpg,negative,0.0
767,4402,/content/drive/MyDrive/lab5_data/data2/4402.jpg,,
768,950,/content/drive/MyDrive/lab5_data/data2/950.jpg,positive,1.0
769,788,/content/drive/MyDrive/lab5_data/data2/788.jpg,neutral,2.0
770,5091,/content/drive/MyDrive/lab5_data/data2/5091.jpg,positive,1.0
771,2715,/content/drive/MyDrive/lab5_data/data2/2715.jpg,positive,1.0
772,4364,/content/drive/MyDrive/lab5_data/data2/4364.jpg,negative,0.0
773,2926,/content/drive/MyDrive/lab5_data/data2/2926.jpg,positive,1.0
774,763,/content/drive/MyDrive/lab5_data/data2/763.jpg,positive,1.0
775,1591,/content/drive/MyDrive/lab5_data/data2/1591.jpg,positive,1.0
776,3386,/content/drive/MyDrive/lab5_data/data2/3386.jpg,positive,1.0
777,2098,/content/drive/MyDrive/lab5_data/data2/2098.jpg,,
778,3392,/content/drive/MyDrive/lab5_data/data2/3392.jpg,,
779,1585,/content/drive/MyDrive/lab5_data/data2/1585.jpg,positive,1.0
780,777,/content/drive/MyDrive/lab5_data/data2/777.jpg,positive,1.0
781,5085,/content/drive/MyDrive/lab5_data/data2/5085.jpg,positive,1.0
782,2932,/content/drive/MyDrive/lab5_data/data2/2932.jpg,positive,1.0
783,987,/content/drive/MyDrive/lab5_data/data2/987.jpg,positive,1.0
784,3806,/content/drive/MyDrive/lab5_data/data2/3806.jpg,positive,1.0
785,549,/content/drive/MyDrive/lab5_data/data2/549.jpg,,
786,3812,/content/drive/MyDrive/lab5_data/data2/3812.jpg,positive,1.0
787,1963,/content/drive/MyDrive/lab5_data/data2/1963.jpg,,
788,1234,/content/drive/MyDrive/lab5_data/data2/1234.jpg,positive,1.0
789,978,/content/drive/MyDrive/lab5_data/data2/978.jpg,positive,1.0
790,5052,/content/drive/MyDrive/lab5_data/data2/5052.jpg,positive,1.0
791,3423,/content/drive/MyDrive/lab5_data/data2/3423.jpg,positive,1.0
792,1552,/content/drive/MyDrive/lab5_data/data2/1552.jpg,,
793,3345,/content/drive/MyDrive/lab5_data/data2/3345.jpg,positive,1.0
794,4358,/content/drive/MyDrive/lab5_data/data2/4358.jpg,positive,1.0
795,5046,/content/drive/MyDrive/lab5_data/data2/5046.jpg,,
796,1546,/content/drive/MyDrive/lab5_data/data2/1546.jpg,negative,0.0
797,3351,/content/drive/MyDrive/lab5_data/data2/3351.jpg,positive,1.0
798,2729,/content/drive/MyDrive/lab5_data/data2/2729.jpg,positive,1.0
799,1220,/content/drive/MyDrive/lab5_data/data2/1220.jpg,neutral,2.0
800,3437,/content/drive/MyDrive/lab5_data/data2/3437.jpg,positive,1.0
801,2701,/content/drive/MyDrive/lab5_data/data2/2701.jpg,positive,1.0
802,4370,/content/drive/MyDrive/lab5_data/data2/4370.jpg,negative,0.0
803,944,/content/drive/MyDrive/lab5_data/data2/944.jpg,negative,0.0
804,1744,/content/drive/MyDrive/lab5_data/data2/1744.jpg,positive,1.0
805,4614,/content/drive/MyDrive/lab5_data/data2/4614.jpg,positive,1.0
806,2503,/content/drive/MyDrive/lab5_data/data2/2503.jpg,positive,1.0
807,4172,/content/drive/MyDrive/lab5_data/data2/4172.jpg,negative,0.0
808,3609,/content/drive/MyDrive/lab5_data/data2/3609.jpg,positive,1.0
809,4166,/content/drive/MyDrive/lab5_data/data2/4166.jpg,negative,0.0
810,1778,/content/drive/MyDrive/lab5_data/data2/1778.jpg,,
811,4600,/content/drive/MyDrive/lab5_data/data2/4600.jpg,positive,1.0
812,3184,/content/drive/MyDrive/lab5_data/data2/3184.jpg,negative,0.0
813,4833,/content/drive/MyDrive/lab5_data/data2/4833.jpg,positive,1.0
814,1793,/content/drive/MyDrive/lab5_data/data2/1793.jpg,positive,1.0
815,207,/content/drive/MyDrive/lab5_data/data2/207.jpg,positive,1.0
816,561,/content/drive/MyDrive/lab5_data/data2/561.jpg,positive,1.0
817,213,/content/drive/MyDrive/lab5_data/data2/213.jpg,positive,1.0
818,575,/content/drive/MyDrive/lab5_data/data2/575.jpg,,
819,4199,/content/drive/MyDrive/lab5_data/data2/4199.jpg,positive,1.0
820,1787,/content/drive/MyDrive/lab5_data/data2/1787.jpg,positive,1.0
821,3190,/content/drive/MyDrive/lab5_data/data2/3190.jpg,,
822,4827,/content/drive/MyDrive/lab5_data/data2/4827.jpg,,
823,1977,/content/drive/MyDrive/lab5_data/data2/1977.jpg,negative,0.0
824,1195,/content/drive/MyDrive/lab5_data/data2/1195.jpg,,
825,367,/content/drive/MyDrive/lab5_data/data2/367.jpg,negative,0.0
826,4953,/content/drive/MyDrive/lab5_data/data2/4953.jpg,positive,1.0
827,1803,/content/drive/MyDrive/lab5_data/data2/1803.jpg,,
828,429,/content/drive/MyDrive/lab5_data/data2/429.jpg,,
829,3972,/content/drive/MyDrive/lab5_data/data2/3972.jpg,positive,1.0
830,1817,/content/drive/MyDrive/lab5_data/data2/1817.jpg,positive,1.0
831,3966,/content/drive/MyDrive/lab5_data/data2/3966.jpg,negative,0.0
832,1988,/content/drive/MyDrive/lab5_data/data2/1988.jpg,positive,1.0
833,1750,/content/drive/MyDrive/lab5_data/data2/1750.jpg,positive,1.0
834,4628,/content/drive/MyDrive/lab5_data/data2/4628.jpg,positive,1.0
835,3147,/content/drive/MyDrive/lab5_data/data2/3147.jpg,negative,0.0
836,3621,/content/drive/MyDrive/lab5_data/data2/3621.jpg,positive,1.0
837,1036,/content/drive/MyDrive/lab5_data/data2/1036.jpg,,
838,1022,/content/drive/MyDrive/lab5_data/data2/1022.jpg,negative,0.0
839,3635,/content/drive/MyDrive/lab5_data/data2/3635.jpg,positive,1.0
840,3999,/content/drive/MyDrive/lab5_data/data2/3999.jpg,,
841,1156,/content/drive/MyDrive/lab5_data/data2/1156.jpg,negative,0.0
842,1630,/content/drive/MyDrive/lab5_data/data2/1630.jpg,positive,1.0
843,3741,/content/drive/MyDrive/lab5_data/data2/3741.jpg,positive,1.0
844,4748,/content/drive/MyDrive/lab5_data/data2/4748.jpg,positive,1.0
845,3027,/content/drive/MyDrive/lab5_data/data2/3027.jpg,positive,1.0
846,2339,/content/drive/MyDrive/lab5_data/data2/2339.jpg,negative,0.0
847,4990,/content/drive/MyDrive/lab5_data/data2/4990.jpg,,
848,4760,/content/drive/MyDrive/lab5_data/data2/4760.jpg,neutral,2.0
849,2311,/content/drive/MyDrive/lab5_data/data2/2311.jpg,neutral,2.0
850,1618,/content/drive/MyDrive/lab5_data/data2/1618.jpg,positive,1.0
851,2477,/content/drive/MyDrive/lab5_data/data2/2477.jpg,,
852,4006,/content/drive/MyDrive/lab5_data/data2/4006.jpg,negative,0.0
853,3769,/content/drive/MyDrive/lab5_data/data2/3769.jpg,negative,0.0
854,2463,/content/drive/MyDrive/lab5_data/data2/2463.jpg,,
855,4012,/content/drive/MyDrive/lab5_data/data2/4012.jpg,positive,1.0
856,398,/content/drive/MyDrive/lab5_data/data2/398.jpg,negative,0.0
857,4774,/content/drive/MyDrive/lab5_data/data2/4774.jpg,,
858,1181,/content/drive/MyDrive/lab5_data/data2/1181.jpg,positive,1.0
859,4947,/content/drive/MyDrive/lab5_data/data2/4947.jpg,,
860,415,/content/drive/MyDrive/lab5_data/data2/415.jpg,,
861,373,/content/drive/MyDrive/lab5_data/data2/373.jpg,,
862,3782,/content/drive/MyDrive/lab5_data/data2/3782.jpg,negative,0.0
863,401,/content/drive/MyDrive/lab5_data/data2/401.jpg,positive,1.0
864,3796,/content/drive/MyDrive/lab5_data/data2/3796.jpg,positive,1.0
865,2488,/content/drive/MyDrive/lab5_data/data2/2488.jpg,positive,1.0
866,4589,/content/drive/MyDrive/lab5_data/data2/4589.jpg,positive,1.0
867,1383,/content/drive/MyDrive/lab5_data/data2/1383.jpg,negative,0.0
868,165,/content/drive/MyDrive/lab5_data/data2/165.jpg,neutral,2.0
869,171,/content/drive/MyDrive/lab5_data/data2/171.jpg,positive,1.0
870,1397,/content/drive/MyDrive/lab5_data/data2/1397.jpg,neutral,2.0
871,603,/content/drive/MyDrive/lab5_data/data2/603.jpg,positive,1.0
872,3580,/content/drive/MyDrive/lab5_data/data2/3580.jpg,,
873,2846,/content/drive/MyDrive/lab5_data/data2/2846.jpg,,
874,159,/content/drive/MyDrive/lab5_data/data2/159.jpg,negative,0.0
875,1624,/content/drive/MyDrive/lab5_data/data2/1624.jpg,positive,1.0
876,3033,/content/drive/MyDrive/lab5_data/data2/3033.jpg,positive,1.0
877,4984,/content/drive/MyDrive/lab5_data/data2/4984.jpg,,
878,3755,/content/drive/MyDrive/lab5_data/data2/3755.jpg,negative,0.0
879,1142,/content/drive/MyDrive/lab5_data/data2/1142.jpg,negative,0.0
880,3225,/content/drive/MyDrive/lab5_data/data2/3225.jpg,negative,0.0
881,3543,/content/drive/MyDrive/lab5_data/data2/3543.jpg,negative,0.0
882,2885,/content/drive/MyDrive/lab5_data/data2/2885.jpg,negative,0.0
883,1354,/content/drive/MyDrive/lab5_data/data2/1354.jpg,,
884,58,/content/drive/MyDrive/lab5_data/data2/58.jpg,,
885,818,/content/drive/MyDrive/lab5_data/data2/818.jpg,negative,0.0
886,4204,/content/drive/MyDrive/lab5_data/data2/4204.jpg,negative,0.0
887,2675,/content/drive/MyDrive/lab5_data/data2/2675.jpg,negative,0.0
888,70,/content/drive/MyDrive/lab5_data/data2/70.jpg,positive,1.0
889,830,/content/drive/MyDrive/lab5_data/data2/830.jpg,negative,0.0
890,2113,/content/drive/MyDrive/lab5_data/data2/2113.jpg,,
891,2107,/content/drive/MyDrive/lab5_data/data2/2107.jpg,,
892,4562,/content/drive/MyDrive/lab5_data/data2/4562.jpg,negative,0.0
893,4576,/content/drive/MyDrive/lab5_data/data2/4576.jpg,positive,1.0
894,3219,/content/drive/MyDrive/lab5_data/data2/3219.jpg,positive,1.0
895,64,/content/drive/MyDrive/lab5_data/data2/64.jpg,negative,0.0
896,4210,/content/drive/MyDrive/lab5_data/data2/4210.jpg,negative,0.0
897,1368,/content/drive/MyDrive/lab5_data/data2/1368.jpg,positive,1.0
898,824,/content/drive/MyDrive/lab5_data/data2/824.jpg,,
899,2661,/content/drive/MyDrive/lab5_data/data2/2661.jpg,positive,1.0
900,3594,/content/drive/MyDrive/lab5_data/data2/3594.jpg,positive,1.0
901,2852,/content/drive/MyDrive/lab5_data/data2/2852.jpg,positive,1.0
902,617,/content/drive/MyDrive/lab5_data/data2/617.jpg,,
903,1424,/content/drive/MyDrive/lab5_data/data2/1424.jpg,positive,1.0
904,2105,/content/drive/MyDrive/lab5_data/data2/2105.jpg,negative,0.0
905,4574,/content/drive/MyDrive/lab5_data/data2/4574.jpg,positive,1.0
906,5124,/content/drive/MyDrive/lab5_data/data2/5124.jpg,negative,0.0
907,3233,/content/drive/MyDrive/lab5_data/data2/3233.jpg,negative,0.0
908,3555,/content/drive/MyDrive/lab5_data/data2/3555.jpg,negative,0.0
909,2893,/content/drive/MyDrive/lab5_data/data2/2893.jpg,,
910,1342,/content/drive/MyDrive/lab5_data/data2/1342.jpg,,
911,1356,/content/drive/MyDrive/lab5_data/data2/1356.jpg,negative,0.0
912,2887,/content/drive/MyDrive/lab5_data/data2/2887.jpg,negative,0.0
913,3541,/content/drive/MyDrive/lab5_data/data2/3541.jpg,positive,1.0
914,8,/content/drive/MyDrive/lab5_data/data2/8.jpg,,
915,3227,/content/drive/MyDrive/lab5_data/data2/3227.jpg,,
916,4548,/content/drive/MyDrive/lab5_data/data2/4548.jpg,positive,1.0
917,2139,/content/drive/MyDrive/lab5_data/data2/2139.jpg,positive,1.0
918,1430,/content/drive/MyDrive/lab5_data/data2/1430.jpg,positive,1.0
919,1340,/content/drive/MyDrive/lab5_data/data2/1340.jpg,negative,0.0
920,4238,/content/drive/MyDrive/lab5_data/data2/4238.jpg,positive,1.0
921,2891,/content/drive/MyDrive/lab5_data/data2/2891.jpg,positive,1.0
922,3557,/content/drive/MyDrive/lab5_data/data2/3557.jpg,negative,0.0
923,5126,/content/drive/MyDrive/lab5_data/data2/5126.jpg,positive,1.0
924,3231,/content/drive/MyDrive/lab5_data/data2/3231.jpg,,
925,1426,/content/drive/MyDrive/lab5_data/data2/1426.jpg,,
926,1432,/content/drive/MyDrive/lab5_data/data2/1432.jpg,positive,1.0
927,3596,/content/drive/MyDrive/lab5_data/data2/3596.jpg,positive,1.0
928,2688,/content/drive/MyDrive/lab5_data/data2/2688.jpg,negative,0.0
929,2844,/content/drive/MyDrive/lab5_data/data2/2844.jpg,negative,0.0
930,3582,/content/drive/MyDrive/lab5_data/data2/3582.jpg,positive,1.0
931,99,/content/drive/MyDrive/lab5_data/data2/99.jpg,positive,1.0
932,601,/content/drive/MyDrive/lab5_data/data2/601.jpg,positive,1.0
933,167,/content/drive/MyDrive/lab5_data/data2/167.jpg,positive,1.0
934,1395,/content/drive/MyDrive/lab5_data/data2/1395.jpg,positive,1.0
935,4560,/content/drive/MyDrive/lab5_data/data2/4560.jpg,,
936,2111,/content/drive/MyDrive/lab5_data/data2/2111.jpg,neutral,2.0
937,72,/content/drive/MyDrive/lab5_data/data2/72.jpg,negative,0.0
938,1418,/content/drive/MyDrive/lab5_data/data2/1418.jpg,negative,0.0
939,832,/content/drive/MyDrive/lab5_data/data2/832.jpg,negative,0.0
940,5118,/content/drive/MyDrive/lab5_data/data2/5118.jpg,positive,1.0
941,2677,/content/drive/MyDrive/lab5_data/data2/2677.jpg,,
942,4206,/content/drive/MyDrive/lab5_data/data2/4206.jpg,positive,1.0
943,3569,/content/drive/MyDrive/lab5_data/data2/3569.jpg,negative,0.0
944,4212,/content/drive/MyDrive/lab5_data/data2/4212.jpg,positive,1.0
945,2663,/content/drive/MyDrive/lab5_data/data2/2663.jpg,negative,0.0
946,826,/content/drive/MyDrive/lab5_data/data2/826.jpg,negative,0.0
947,66,/content/drive/MyDrive/lab5_data/data2/66.jpg,positive,1.0
948,198,/content/drive/MyDrive/lab5_data/data2/198.jpg,neutral,2.0
949,2449,/content/drive/MyDrive/lab5_data/data2/2449.jpg,positive,1.0
950,3031,/content/drive/MyDrive/lab5_data/data2/3031.jpg,positive,1.0
951,4986,/content/drive/MyDrive/lab5_data/data2/4986.jpg,,
952,1626,/content/drive/MyDrive/lab5_data/data2/1626.jpg,positive,1.0
953,1632,/content/drive/MyDrive/lab5_data/data2/1632.jpg,positive,1.0
954,4992,/content/drive/MyDrive/lab5_data/data2/4992.jpg,positive,1.0
955,3025,/content/drive/MyDrive/lab5_data/data2/3025.jpg,positive,1.0
956,3743,/content/drive/MyDrive/lab5_data/data2/3743.jpg,positive,1.0
957,1154,/content/drive/MyDrive/lab5_data/data2/1154.jpg,positive,1.0
958,629,/content/drive/MyDrive/lab5_data/data2/629.jpg,,
959,2878,/content/drive/MyDrive/lab5_data/data2/2878.jpg,positive,1.0
960,1381,/content/drive/MyDrive/lab5_data/data2/1381.jpg,,
961,2850,/content/drive/MyDrive/lab5_data/data2/2850.jpg,positive,1.0
962,615,/content/drive/MyDrive/lab5_data/data2/615.jpg,positive,1.0
963,173,/content/drive/MyDrive/lab5_data/data2/173.jpg,,
964,3964,/content/drive/MyDrive/lab5_data/data2/3964.jpg,positive,1.0
965,3794,/content/drive/MyDrive/lab5_data/data2/3794.jpg,neutral,2.0
966,417,/content/drive/MyDrive/lab5_data/data2/417.jpg,positive,1.0
967,371,/content/drive/MyDrive/lab5_data/data2/371.jpg,negative,0.0
968,1183,/content/drive/MyDrive/lab5_data/data2/1183.jpg,,
969,4951,/content/drive/MyDrive/lab5_data/data2/4951.jpg,positive,1.0
970,4789,/content/drive/MyDrive/lab5_data/data2/4789.jpg,positive,1.0
971,4945,/content/drive/MyDrive/lab5_data/data2/4945.jpg,,
972,365,/content/drive/MyDrive/lab5_data/data2/365.jpg,positive,1.0
973,1829,/content/drive/MyDrive/lab5_data/data2/1829.jpg,negative,0.0
974,1197,/content/drive/MyDrive/lab5_data/data2/1197.jpg,positive,1.0
975,403,/content/drive/MyDrive/lab5_data/data2/403.jpg,positive,1.0
976,3958,/content/drive/MyDrive/lab5_data/data2/3958.jpg,negative,0.0
977,3780,/content/drive/MyDrive/lab5_data/data2/3780.jpg,,
978,4004,/content/drive/MyDrive/lab5_data/data2/4004.jpg,negative,0.0
979,2475,/content/drive/MyDrive/lab5_data/data2/2475.jpg,,
980,2313,/content/drive/MyDrive/lab5_data/data2/2313.jpg,negative,0.0
981,4762,/content/drive/MyDrive/lab5_data/data2/4762.jpg,negative,0.0
982,4776,/content/drive/MyDrive/lab5_data/data2/4776.jpg,positive,1.0
983,3019,/content/drive/MyDrive/lab5_data/data2/3019.jpg,positive,1.0
984,1168,/content/drive/MyDrive/lab5_data/data2/1168.jpg,,
985,1140,/content/drive/MyDrive/lab5_data/data2/1140.jpg,positive,1.0
986,4038,/content/drive/MyDrive/lab5_data/data2/4038.jpg,,
987,4010,/content/drive/MyDrive/lab5_data/data2/4010.jpg,,
988,588,/content/drive/MyDrive/lab5_data/data2/588.jpg,,
989,2515,/content/drive/MyDrive/lab5_data/data2/2515.jpg,,
990,4164,/content/drive/MyDrive/lab5_data/data2/4164.jpg,positive,1.0
991,1034,/content/drive/MyDrive/lab5_data/data2/1034.jpg,positive,1.0
992,3623,/content/drive/MyDrive/lab5_data/data2/3623.jpg,positive,1.0
993,1752,/content/drive/MyDrive/lab5_data/data2/1752.jpg,positive,1.0
994,2529,/content/drive/MyDrive/lab5_data/data2/2529.jpg,positive,1.0
995,1746,/content/drive/MyDrive/lab5_data/data2/1746.jpg,positive,1.0
996,4158,/content/drive/MyDrive/lab5_data/data2/4158.jpg,negative,0.0
997,3637,/content/drive/MyDrive/lab5_data/data2/3637.jpg,,
998,3151,/content/drive/MyDrive/lab5_data/data2/3151.jpg,positive,1.0
999,1020,/content/drive/MyDrive/lab5_data/data2/1020.jpg,,
1000,3970,/content/drive/MyDrive/lab5_data/data2/3970.jpg,positive,1.0
1001,4979,/content/drive/MyDrive/lab5_data/data2/4979.jpg,positive,1.0
1002,1801,/content/drive/MyDrive/lab5_data/data2/1801.jpg,positive,1.0
1003,359,/content/drive/MyDrive/lab5_data/data2/359.jpg,positive,1.0
1004,1815,/content/drive/MyDrive/lab5_data/data2/1815.jpg,positive,1.0
1005,239,/content/drive/MyDrive/lab5_data/data2/239.jpg,positive,1.0
1006,1961,/content/drive/MyDrive/lab5_data/data2/1961.jpg,negative,0.0
1007,4819,/content/drive/MyDrive/lab5_data/data2/4819.jpg,negative,0.0
1008,3838,/content/drive/MyDrive/lab5_data/data2/3838.jpg,negative,0.0
1009,563,/content/drive/MyDrive/lab5_data/data2/563.jpg,positive,1.0
1010,1949,/content/drive/MyDrive/lab5_data/data2/1949.jpg,,
1011,205,/content/drive/MyDrive/lab5_data/data2/205.jpg,negative,0.0
1012,3186,/content/drive/MyDrive/lab5_data/data2/3186.jpg,,
1013,1791,/content/drive/MyDrive/lab5_data/data2/1791.jpg,,
1014,4831,/content/drive/MyDrive/lab5_data/data2/4831.jpg,negative,0.0
1015,4825,/content/drive/MyDrive/lab5_data/data2/4825.jpg,,
1016,3192,/content/drive/MyDrive/lab5_data/data2/3192.jpg,,
1017,1785,/content/drive/MyDrive/lab5_data/data2/1785.jpg,negative,0.0
1018,577,/content/drive/MyDrive/lab5_data/data2/577.jpg,positive,1.0
1019,211,/content/drive/MyDrive/lab5_data/data2/211.jpg,neutral,2.0
1020,4170,/content/drive/MyDrive/lab5_data/data2/4170.jpg,negative,0.0
1021,2501,/content/drive/MyDrive/lab5_data/data2/2501.jpg,positive,1.0
1022,1008,/content/drive/MyDrive/lab5_data/data2/1008.jpg,positive,1.0
1023,3179,/content/drive/MyDrive/lab5_data/data2/3179.jpg,negative,0.0
1024,4602,/content/drive/MyDrive/lab5_data/data2/4602.jpg,negative,0.0
1025,4616,/content/drive/MyDrive/lab5_data/data2/4616.jpg,positive,1.0
1026,952,/content/drive/MyDrive/lab5_data/data2/952.jpg,,
1027,2717,/content/drive/MyDrive/lab5_data/data2/2717.jpg,,
1028,5078,/content/drive/MyDrive/lab5_data/data2/5078.jpg,negative,0.0
1029,4366,/content/drive/MyDrive/lab5_data/data2/4366.jpg,,
1030,1578,/content/drive/MyDrive/lab5_data/data2/1578.jpg,,
1031,2071,/content/drive/MyDrive/lab5_data/data2/2071.jpg,positive,1.0
1032,4400,/content/drive/MyDrive/lab5_data/data2/4400.jpg,,
1033,1550,/content/drive/MyDrive/lab5_data/data2/1550.jpg,positive,1.0
1034,2059,/content/drive/MyDrive/lab5_data/data2/2059.jpg,positive,1.0
1035,4428,/content/drive/MyDrive/lab5_data/data2/4428.jpg,negative,0.0
1036,3347,/content/drive/MyDrive/lab5_data/data2/3347.jpg,negative,0.0
1037,3421,/content/drive/MyDrive/lab5_data/data2/3421.jpg,positive,1.0
1038,5050,/content/drive/MyDrive/lab5_data/data2/5050.jpg,positive,1.0
1039,1236,/content/drive/MyDrive/lab5_data/data2/1236.jpg,positive,1.0
1040,3435,/content/drive/MyDrive/lab5_data/data2/3435.jpg,negative,0.0
1041,5044,/content/drive/MyDrive/lab5_data/data2/5044.jpg,positive,1.0
1042,1222,/content/drive/MyDrive/lab5_data/data2/1222.jpg,positive,1.0
1043,3353,/content/drive/MyDrive/lab5_data/data2/3353.jpg,negative,0.0
1044,1544,/content/drive/MyDrive/lab5_data/data2/1544.jpg,negative,0.0
1045,1975,/content/drive/MyDrive/lab5_data/data2/1975.jpg,positive,1.0
1046,749,/content/drive/MyDrive/lab5_data/data2/749.jpg,,
1047,1593,/content/drive/MyDrive/lab5_data/data2/1593.jpg,negative,0.0
1048,3384,/content/drive/MyDrive/lab5_data/data2/3384.jpg,neutral,2.0
1049,761,/content/drive/MyDrive/lab5_data/data2/761.jpg,positive,1.0
1050,5093,/content/drive/MyDrive/lab5_data/data2/5093.jpg,positive,1.0
1051,2924,/content/drive/MyDrive/lab5_data/data2/2924.jpg,neutral,2.0
1052,5087,/content/drive/MyDrive/lab5_data/data2/5087.jpg,negative,0.0
1053,4399,/content/drive/MyDrive/lab5_data/data2/4399.jpg,positive,1.0
1054,2930,/content/drive/MyDrive/lab5_data/data2/2930.jpg,positive,1.0
1055,3390,/content/drive/MyDrive/lab5_data/data2/3390.jpg,positive,1.0
1056,1587,/content/drive/MyDrive/lab5_data/data2/1587.jpg,,
1057,775,/content/drive/MyDrive/lab5_data/data2/775.jpg,,
1058,2065,/content/drive/MyDrive/lab5_data/data2/2065.jpg,positive,1.0
1059,4414,/content/drive/MyDrive/lab5_data/data2/4414.jpg,negative,0.0
1060,946,/content/drive/MyDrive/lab5_data/data2/946.jpg,positive,1.0
1061,4372,/content/drive/MyDrive/lab5_data/data2/4372.jpg,,
1062,2703,/content/drive/MyDrive/lab5_data/data2/2703.jpg,negative,0.0
1063,3409,/content/drive/MyDrive/lab5_data/data2/3409.jpg,positive,1.0
1064,774,/content/drive/MyDrive/lab5_data/data2/774.jpg,positive,1.0
1065,947,/content/drive/MyDrive/lab5_data/data2/947.jpg,negative,0.0
1066,2931,/content/drive/MyDrive/lab5_data/data2/2931.jpg,negative,0.0
1067,4398,/content/drive/MyDrive/lab5_data/data2/4398.jpg,negative,0.0
1068,1592,/content/drive/MyDrive/lab5_data/data2/1592.jpg,negative,0.0
1069,1586,/content/drive/MyDrive/lab5_data/data2/1586.jpg,positive,1.0
1070,3391,/content/drive/MyDrive/lab5_data/data2/3391.jpg,,
1071,5086,/content/drive/MyDrive/lab5_data/data2/5086.jpg,negative,0.0
1072,3385,/content/drive/MyDrive/lab5_data/data2/3385.jpg,positive,1.0
1073,2925,/content/drive/MyDrive/lab5_data/data2/2925.jpg,neutral,2.0
1074,760,/content/drive/MyDrive/lab5_data/data2/760.jpg,neutral,2.0
1075,5092,/content/drive/MyDrive/lab5_data/data2/5092.jpg,,
1076,748,/content/drive/MyDrive/lab5_data/data2/748.jpg,positive,1.0
1077,990,/content/drive/MyDrive/lab5_data/data2/990.jpg,positive,1.0
1078,2919,/content/drive/MyDrive/lab5_data/data2/2919.jpg,positive,1.0
1079,984,/content/drive/MyDrive/lab5_data/data2/984.jpg,neutral,2.0
1080,985,/content/drive/MyDrive/lab5_data/data2/985.jpg,neutral,2.0
1081,991,/content/drive/MyDrive/lab5_data/data2/991.jpg,positive,1.0
1082,2918,/content/drive/MyDrive/lab5_data/data2/2918.jpg,,
1083,1223,/content/drive/MyDrive/lab5_data/data2/1223.jpg,positive,1.0
1084,1545,/content/drive/MyDrive/lab5_data/data2/1545.jpg,,
1085,3352,/content/drive/MyDrive/lab5_data/data2/3352.jpg,positive,1.0
1086,3346,/content/drive/MyDrive/lab5_data/data2/3346.jpg,,
1087,4429,/content/drive/MyDrive/lab5_data/data2/4429.jpg,,
1088,1551,/content/drive/MyDrive/lab5_data/data2/1551.jpg,neutral,2.0
1089,2058,/content/drive/MyDrive/lab5_data/data2/2058.jpg,neutral,2.0
1090,953,/content/drive/MyDrive/lab5_data/data2/953.jpg,positive,1.0
1091,5051,/content/drive/MyDrive/lab5_data/data2/5051.jpg,positive,1.0
1092,1237,/content/drive/MyDrive/lab5_data/data2/1237.jpg,positive,1.0
1093,3420,/content/drive/MyDrive/lab5_data/data2/3420.jpg,negative,0.0
1094,2716,/content/drive/MyDrive/lab5_data/data2/2716.jpg,positive,1.0
1095,4367,/content/drive/MyDrive/lab5_data/data2/4367.jpg,negative,0.0
1096,5079,/content/drive/MyDrive/lab5_data/data2/5079.jpg,positive,1.0
1097,3408,/content/drive/MyDrive/lab5_data/data2/3408.jpg,positive,1.0
1098,4401,/content/drive/MyDrive/lab5_data/data2/4401.jpg,negative,0.0
1099,1579,/content/drive/MyDrive/lab5_data/data2/1579.jpg,neutral,2.0
1100,2070,/content/drive/MyDrive/lab5_data/data2/2070.jpg,negative,0.0
1101,4415,/content/drive/MyDrive/lab5_data/data2/4415.jpg,negative,0.0
1102,2702,/content/drive/MyDrive/lab5_data/data2/2702.jpg,,
1103,2064,/content/drive/MyDrive/lab5_data/data2/2064.jpg,negative,0.0
1104,4373,/content/drive/MyDrive/lab5_data/data2/4373.jpg,positive,1.0
1105,2500,/content/drive/MyDrive/lab5_data/data2/2500.jpg,positive,1.0
1106,4617,/content/drive/MyDrive/lab5_data/data2/4617.jpg,positive,1.0
1107,3178,/content/drive/MyDrive/lab5_data/data2/3178.jpg,positive,1.0
1108,210,/content/drive/MyDrive/lab5_data/data2/210.jpg,positive,1.0
1109,1784,/content/drive/MyDrive/lab5_data/data2/1784.jpg,negative,0.0
1110,3193,/content/drive/MyDrive/lab5_data/data2/3193.jpg,negative,0.0
1111,4824,/content/drive/MyDrive/lab5_data/data2/4824.jpg,negative,0.0
1112,576,/content/drive/MyDrive/lab5_data/data2/576.jpg,positive,1.0
1113,562,/content/drive/MyDrive/lab5_data/data2/562.jpg,positive,1.0
1114,3187,/content/drive/MyDrive/lab5_data/data2/3187.jpg,negative,0.0
1115,3839,/content/drive/MyDrive/lab5_data/data2/3839.jpg,,
1116,4830,/content/drive/MyDrive/lab5_data/data2/4830.jpg,negative,0.0
1117,1790,/content/drive/MyDrive/lab5_data/data2/1790.jpg,positive,1.0
1118,204,/content/drive/MyDrive/lab5_data/data2/204.jpg,,
1119,1948,/content/drive/MyDrive/lab5_data/data2/1948.jpg,negative,0.0
1120,4818,/content/drive/MyDrive/lab5_data/data2/4818.jpg,negative,0.0
1121,1960,/content/drive/MyDrive/lab5_data/data2/1960.jpg,positive,1.0
